epoch,loss
207,0.0033723637461662292
208,0.0033191381953656673
209,0.003334682434797287
210,0.00333913741633296
211,0.003251529298722744
212,0.003299187868833542
213,0.0032556303776800632
214,0.0032487143762409687
215,0.0032352092675864697
216,0.0031974511221051216
217,0.0033026025630533695
218,0.0032461839728057384
219,0.0032747345976531506
220,0.0032035713084042072
221,0.0031529427506029606
222,0.003232723567634821
223,0.003124259877949953
224,0.0032132226042449474
225,0.003161798231303692
226,0.003153866156935692
227,0.0031372508965432644
228,0.0030700569041073322
229,0.0030537820421159267
230,0.0030337031930685043
231,0.0030801030807197094
232,0.003000077325850725
233,0.0030613956041634083
234,0.0030276356264948845
235,0.0029770140536129475
236,0.002960637677460909
237,0.0029969187453389168
238,0.002845857758074999
239,0.0028975061140954494
240,0.0029053622856736183
241,0.002916016150265932
242,0.0028686579316854477
243,0.0028802049346268177
244,0.0028836624696850777
245,0.002861920278519392
246,0.002942251041531563
247,0.002864798065274954
248,0.0028591621667146683
249,0.002839144319295883
250,0.0027901497669517994
251,0.0028493129648268223
252,0.002870121505111456
253,0.00281684473156929
254,0.0027632894925773144
255,0.00272733299061656
256,0.0027188300155103207
257,0.002797254826873541
258,0.002660815604031086
259,0.0028430852107703686
260,0.0027529271319508553
261,0.002658823039382696
262,0.0028136130422353745
263,0.0026762564666569233
264,0.0027205240912735462
265,0.002682812511920929
266,0.0027083358727395535
267,0.0027138404548168182
268,0.002668597735464573
269,0.0027654552832245827
270,0.0027314303442835808
271,0.0026851817965507507
272,0.0026410669088363647
273,0.002684799488633871
274,0.0027087144553661346
275,0.002595775295048952
276,0.002610106486827135
277,0.0026666829362511635
278,0.0027104197070002556
279,0.002658671699464321
280,0.00260485103353858
281,0.002638926263898611
282,0.0026880158111453056
283,0.002599957399070263
284,0.0026343748904764652
285,0.002625787630677223
286,0.002573216799646616
287,0.0026194616220891476
288,0.0026363860815763474
289,0.0026001553051173687
290,0.0026065437123179436
291,0.0025515519082546234
292,0.002618547063320875
293,0.0026271133683621883
294,0.0025966838002204895
295,0.0025957664474844933
296,0.00266697583720088
297,0.0025801919400691986
298,0.0025348705239593983
299,0.002619121689349413
